Titolo;Funzione;Intervento;Cod Mecc;Capitolo;Denominazione ;Imp.prev. 2012;Imp.prev. 2013;Imp.prev. 2014
1;10;3;1100203;U45800150;REIMPIEGO DEL CONTRIBUTO DELLO STATO PER INTERVENTI IN FAVORE DI MINORI;0;0;0
1;10;3;1100203;U45900050;MINORI: REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER ATTIVITA';0;0;0
1;10;3;1100203;U45900060;MINORI: REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELLA SOLIDARIETA';923352,64;700000;700000
1;10;3;1100203;U45900200;MINORI: REIMPIEGO CONTRIBUTO DELLA PROVINCIA;0;0;0
1;10;3;1100203;U45910000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER IL SERVIZIO PRESTITI;0;0;0
1;10;3;1100203;U46110000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER PROGETTI ED INTERVENTI;0;0;0
1;10;3;1100203;U46110050;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER PROGETTI ED INTERVENTI;0;0;0
1;10;3;1100203;U46110100;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER IL TRASFERIMENTO DELLE;0;0;0
1;10;3;1100203;U46120000;REIMPIEGO DEI CONTRIBUTI DEI COMUNI DELLA PROVINCIA PER LA GESTIONE;0;0;0
1;10;3;1100203;U46200000;"REIMPIEGO DEL CONTRIBUTO REGIONALE CONCESSO PER IL ""CENTRO PER LE";35393,15;35393,15;35393,15
1;10;3;1100203;U46200050;REIMPIEGO DEL CONTRIBUTO REGIONALE CONCESSO (AVANZO VINCOLATO) PER IL;0;0;0
1;10;3;1100203;U46210000;REIMPIEGO DEI CONTRIBUTI DELLA REGIONE PER INIZIATIVE IN MATERIA DI;0;0;0
1;10;3;1100203;U46220000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER L'INFANZIA: IMPLEMENTAZIONE;0;0;0
1;10;3;1100203;U46220050;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER L'INFANZIA: AZIONE COORDINATA;0;0;0
1;10;3;1100203;U46220100;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER L'INFANZIA: PROGRAMMI DI;243698;243698;243698
1;10;3;1100203;U46750000;REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER LA REALIZZAZIONE DEL;0;0;0
1;10;3;1100203;U46760000;REIMPIEGO CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI -;0;0;0
1;10;3;1100203;U46770000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER L'OSSERVATORIO SULLE;0;0;0
1;10;3;1100203;U46780000;PRESTAZIONI DI SERVIZI PER ATTIVITA' NELL'AMBITO DELLA VALORIZZAZIONE;0;0;0
1;10;3;1100203;U46800000;PRESTAZIONI DI SERVIZI: DIREZIONE SERVIZI SOCIALI;105100;105100;105100
1;10;3;1100203;U46800050;PRESTAZIONI DI SERVIZI: SALUTE E IGIENE PUBBLICA;22500;22500;22500
1;10;3;1100203;U46800060;PRESTAZIONI DI SERVIZI: REIMPIEGO DEL CONTRIBUTO DELL'AZIENDA U.S.L. DI;0;0;0
1;10;3;1100203;U46800080;PRESTAZIONI DI SERVIZI: REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER LA;0;0;0
1;10;3;1100203;U46800090;PRESTAZIONI DI SERVIZI: REIMPIEGO CONTRIBUTO DELLE FONDAZIONI PER;0;0;0
1;10;3;1100203;U46800095;PRESTAZIONI DI SERVIZI: REIMPIEGO CONTRIBUTO DELLE FONDAZIONI PER;0;0;0
1;10;3;1100203;U46800100;PRESTAZIONI DI SERVIZI: MINORI E FAMIGLIE;1218955,84;1235658,08;1235658,08
1;10;3;1100203;U46800110;PRESTAZIONI DI SERVIZI: MINORI E FAMIGLIE - REIMPIEGO DEI CONTRIBUTI;0;0;0
1;10;3;1100203;U46800120;PRESTAZIONI DI SERVIZI: REIMPIEGO CONTRIBUTO DELLA REGIONE PER;0;0;0
1;10;3;1100203;U46800130;PRESTAZIONI DI SERVIZI: ATTUAZIONE DEL PROGRAMMA STRAORDINARIO A;0;0;0
1;10;3;1100203;U46800150;PRESTAZIONI DI SERVIZI: PORTATORI DI HANDICAP;650000;650000;650000
1;10;3;1100203;U46800160;PRESTAZIONI DI SERVIZI: PORTATORI DI HANDICAP - REIMPIEGO DEI CONTRIBUTI;0;0;0
1;10;3;1100203;U46800200;PRESTAZIONI DI SERVIZI: SERVIZIO SOCIALE ADULTI;1772419,2;1772419,2;1772419,2
1;10;3;1100203;U46800210;PRESTAZIONI DI SERVIZI: SERVIZIO SOCIALE ADULTI- REIMPIEGO DEI;0;0;0
1;10;3;1100203;U46800250;PRESTAZIONI DI SERVIZI: SERVIZIO SOCIALE ANZIANI;0;0;0
1;10;3;1100203;U46800260;PRESTAZIONI DI SERVIZI: SERVIZIO SOCIALE ANZIANI - REIMPIEGO DEI;0;0;0
1;10;3;1100203;U46800300;PRESTAZIONI DI SERVIZI: INTERVENTI PER LA PROMOZIONE DELLA CITTADINANZA;92000;107000;107000
1;10;3;1100203;U46800310;PRESTAZIONI DI SERVIZI: REIMPIEGO DEI CONTRIBUTI DELLE FONDAZIONI PER;0;0;0
1;10;3;1100203;U46800320;PRESTAZIONI DI SERVIZI: INTERVENTI PER LE POLITICHE PER LA PROMOZIONE;0;0;0
1;10;3;1100203;U46800350;PRESTAZIONI DI SERVIZI: SERVIZI PER L'IMMIGRAZIONE;1300236,92;1300236,92;1300236,92
1;10;3;1100203;U46800370;PRESTAZIONI DI SERVIZI: REIMPIEGO DEI CONTRIBUTI DELLE FONDAZIONI PER;0;0;0
1;10;3;1100203;U46800380;PRESTAZIONI DI SERVIZI: SERVIZI PER L'IMMIGRAZIONE - REIMPIEGO;0;0;0
1;10;3;1100203;U46820000;"REIMPIEGO CONTRIBUTO DELLA REGIONE PER IL PROGETTO ""SERVIZIO CIVILE -";0;0;0
1;10;3;1100203;U46830000;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA PER LA REALIZZAZIONE DEL;0;0;0
1;10;3;1100203;U46840050;"REALIZZAZIONE DEL PROGETTO ""EQUAL-INTEGRARSI - AZIONE 3"" - REIMPIEGO DEL";0;0;0
1;10;3;1100203;U46840100;"REALIZZAZIONE DEL PROGETTO ""EQUAL-INTEGRARSI - AZIONE 3"" - REIMPIEGO DEL";0;0;0
1;10;3;1100203;U46850000;REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA TRAMITE IAL PER PROGRAMMA;0;0;0
1;10;3;1100203;U46850050;REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA TRAMITE IAL PER PROGRAMMA;0;0;0
1;10;3;1100203;U46860000;"REIMPIEGO DEL TRASFERIMENTO DAL COMUNE DI MODENA PER IL PROGETTO ""MINORI";0;0;0
1;10;3;1100203;U46900000;REIMPIEGO DEI CONTRIBUTI DI ENTI E PRIVATI PER INIZIATIVE DI CARATTERE;0;0;0
1;10;3;1100203;U46910050;INIZIATIVE CON FINALITA' SOCIO-EDUCATIVE: REIMPIEGO DELLE;0;0;0
1;10;3;1100203;U46910150;INIZIATIVE CON FINALITA' SOCIO-EDUCATIVE: REIMPIEGO DEI CONTRIBUTI DI;0;0;0
1;10;3;1100203;U46920000;REIMPIEGO DEL CONTRIBUTO DELLA FONDAZIONE AUGUSTA PINI ED OSPIZI MARINI;0;0;0
1;10;3;1100203;U47300000;VIGILANZA E PROFILASSI ZOOIATRICA, GESTIONE CANILE E PRESTAZIONI VARIE;415265;415265;415265
1;10;3;1100203;U47300050;VIGILANZA E PROFILASSI ZOOIATRICA E GESTIONE CANILE: REIMPIEGO;3000;3000;3000
1;10;3;1100203;U47300100;VIGILANZA E PROFILASSI ZOOIATRICA E GESTIONE DEL CANILE/GATTILE:;10000;10000;10000
1;10;4;1100204;U47450000;FITTI DI IMMOBILI (INTERVENTI NEL SETTORE SOCIALE);3800;3800;3800
1;10;4;1100204;U47460000;REIMPIEGO DEI CONTRIBUTI DELLE FONDAZIONI PER LOCAZIONE DI ALLOGGI PER;0;0;0
1;10;5;1100205;U47500000;TRASFERIMENTI: SANITA' E IGIENE PUBBLICA;13000;13000;13000
1;10;5;1100205;U47500010;TRASFERIMENTI: REIMPIEGO CONTRIBUTI DELLA PROVINCIA PER I PIANI DI ZONA;0;0;0
1;10;5;1100205;U47500050;TRASFERIMENTI: MINORI E FAMIGLIE;0;0;0
1;10;5;1100205;U47500060;TRASFERIMENTI: REIMPIEGO CONTRIBUTO DEL MINISTERO DELLA SOLIDARIETA';0;0;0
1;10;5;1100205;U47500070;TRASFERIMENTI: MINORI E FAMIGLIE - REIMPIEGO DEI CONTRIBUTI DELLE;0;0;0
1;10;5;1100205;U47500080;TRASFERIMENTI: REIMPIEGO CONTRIBUTO DELLA REGIONE PER L'ATTUAZIONE DEL;0;0;0
1;10;5;1100205;U47500090;TRASFERIMENTI: ATTUAZIONE DEL PROGRAMMA STRAORDINARIO A CONTRASTO DELLA;0;0;0
1;10;5;1100205;U47500150;TRASFERIMENTI: SERVIZIO SOCIALE ADULTI;20000;20000;20000
1;10;5;1100205;U47500200;TRASFERIMENTI: SERVIZIO SOCIALE ANZIANI;0;0;0
1;10;5;1100205;U47500250;TRASFERIMENTI: QUOTE ASSOCIATIVE E CONTRIBUTI VARI PER INTERVENTI;90000;90000;90000
1;10;5;1100205;U47500260;TRASFERIMENTI: REIMPIEGO DEI CONTRIBUTI DELLE FONDAZIONI PER INTERVENTI;0;0;0
1;10;5;1100205;U47500270;TRASFERIMENTI: REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI;0;0;0
1;10;5;1100205;U47500280;TRASFERIMENTI: REIMPIEGO RIMBORSO DALLE ISTITUZIONI COMUNALI PER LE;20000;20000;20000
1;10;5;1100205;U47500290;TRASFERIMENTI: REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI;0;0;0
1;10;5;1100205;U47500300;TRASFERIMENTI: SERVIZI PER L'IMMIGRAZIONE;0;0;0
1;10;5;1100205;U47500350;TRASFERIMENTI: PORTATORI DI HANDICAP;150000;150000;150000
1;10;5;1100205;U47500400;TRASFERIMENTI: ATTIVITA' DI PROMOZIONE SOCIALE - REIMPIEGO DEI;0;0;0
1;10;5;1100205;U47500410;TRASFERIMENTI: REIMPIEGO CONTRIBUTO DELLE FONDAZIONI PER INTERVENTI A;0;0;0
1;10;5;1100205;U47500450;TRASFERIMENTI: REIMPIEGO TRASFERIMENTO DALLA PROVINCIA DI FONDI;0;0;0
1;10;5;1100205;U47510000;"REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER IL PROGETTO ""DAPHNE";0;0;0
1;10;5;1100205;U47520000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER PROGRAMMI DI INTERVENTI SOCIO;0;0;0
1;10;5;1100205;U47530000;REIMPIEGO DEI CONTRIBUTI DELLA REGIONE PER INIZIATIVE SOCIO-PROMOZIONALI;0;0;0
1;10;5;1100205;U47600000;REIMPIEGO DEL CONTRIBUTO DELL'AZIENDA U.S.L. DI BOLOGNA PER LA;0;0;0
1;10;5;1100205;U47650000;REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER LA REALIZZAZIONE DEL;0;0;0
1;10;5;1100205;U47650050;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE EAHC, PER LA;0;0;0
1;10;5;1100205;U47660000;REIMPIEGO CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI -;0;0;0
1;10;5;1100205;U47660050;REIMPIEGO CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI -;0;0;0
1;10;5;1100205;U47770000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI SULLE;0;0;0
1;10;5;1100205;U47950000;REIMPIEGO DEI CONTRIBUTI REGIONALI PER PROGETTI ED INTERVENTI;0;0;0
1;10;5;1100205;U47950050;REIMPIEGO DEI CONTRIBUTI REGIONALI PER PROGETTI ED INTERVENTI;0;0;0
1;10;5;1100205;U47970000;REIMPIEGO DEI CONTRIBUTI DI ALTRI ENTI PUBBLICI PER INIZIATIVE CON;0;0;0
1;10;5;1100205;U47970010;REIMPIEGO CONTRIBUTO DEL COMUNE DI PARMA PER LA REALIZZAZIONE DEL;0;0;0
1;10;5;1100205;U48000000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER IL SERVIZIO PRESTITI;0;0;0
1;10;5;1100205;U48050000;REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER SERVIZI PER I MINORI:;0;0;0
1;10;5;1100205;U48060000;CONTRIBUTI E QUOTE ASSOCIATIVE PER LA VALORIZZAZIONE DELLE DIFFERENZE;70000;70000;70000
1;10;7;1100207;U48150000;IMPOSTE, TASSE ED ONERI DIVERSI RELATIVI AD IMMOBILI COMUNALI ED;0;0;0
1;10;1;1100401;U48400000;SPESE DI PERSONALE;8233000;7873000;7873000
1;10;1;1100401;U48400100;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO;0;0;0
1;10;1;1100401;U48400150;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTI DEI COMUNI DELLA PROVINCIA PER;0;0;0
1;10;1;1100401;U48400200;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO REGIONALE PER ATTIVITA' ED;0;0;0
1;10;1;1100401;U48400250;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO;0;0;0
1;10;1;1100401;U48400300;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI;0;0;0
1;10;1;1100401;U48410000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER FONDO INCENTIVANTE;0;0;0
1;10;2;1100402;U48460000;REIMPIEGO DELLO STATO - MINISTERO DELLA SOLIDARIETA' SOCIALE - PER;0;0;0
1;10;2;1100402;U48500000;ACQUISTO BENI DI CONSUMO PER LE ATTIVITA' SOCIALI DEI QUARTIERI;8000;8000;8000
1;10;2;1100402;U48510000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER ATTIVITA' SOCIO ASSISTENZIALI:;0;0;0
1;10;2;1100402;U48520000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DEL PROGETTO;0;0;0
1;10;2;1100402;U48520050;REIMPIEGO CONTRIBUTO DELLA REGIONE PER PROGETTI DI INTEGRAZIONE SOCIALE;0;0;0
1;10;3;1100403;U48650000;REIMPIEGO DEI FONDI REGIONALI, TRAMITE LA PROVINCIA, PER LA;0;0;0
1;10;3;1100403;U48660000;"REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER IL PROGETTO ""ADOTTA UN RITMO:";0;0;0
1;10;3;1100403;U48660050;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI PER LA;0;0;0
1;10;3;1100403;U48670000;REIMPIEGO CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI -;87000;87000;87000
1;10;3;1100403;U48680000;REIMPIEGO DEL TRASFERIMENTO DALL'U.P.I. DI FONDI STATALI PER IL PROGETTO;0;0;0
1;10;3;1100403;U48690000;GESTIONE DEL SISTEMA INFORMATIVO GIOVANILE DELL'EMILIA ROMAGNA -;0;0;0
1;10;3;1100403;U48690050;GESTIONE DEL SISTEMA INFORMATIVO GIOVANILE DELL'EMILIA ROMAGNA;0;0;0
1;10;3;1100403;U48700000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DEL PROGETTO;0;0;0
1;10;3;1100403;U48700050;REIMPIEGO CONTRIBUTO DELLA REGIONE PER PROGETTI DI INTEGRAZIONE SOCIALE;0;0;0
1;10;3;1100403;U48710000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DI ATTIVITA';0;0;0
1;10;3;1100403;U48750000;REIMPIEGO RIMBORSO DALL'AZIENDA USL DI BOLOGNA E DA ALTRI ENTI A VALERE;225000;225000;225000
1;10;3;1100403;U48760000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INIZIATIVE A FAVORE DELLE;0;0;0
1;10;3;1100403;U48800000;REIMPIEGO CONTRIBUTO INPDAP PER EROGAZIONE DI SERVIZI E PRESTAZIONI A;0;0;0
1;10;3;1100403;U48800050;REIMPIEGO CONTRIBUTO INPDAP PER EROGAZIONE DI SERVIZI E PRESTAZIONI;298571,42;298571,42;298571,42
1;10;3;1100403;U48810000;"REIMPIEGO CONTRIBUTI REGIONALI - RISORSE STATALI ""FONDO PER LA NON";0;0;0
1;10;3;1100403;U48810050;"REIMPIEGO CONTRIBUTI REGIONALI - RISORSE STATALI ""FONDO PER LA NON";0;0;0
1;10;3;1100403;U48820000;REIMPIEGO DEL TRASFERIMENTO DALLO STATO - MINISTERO DELL'INTERNO - QUOTA;0;0;0
1;10;3;1100403;U48850000;REIMPIEGO DEI CONTRIBUTI DELLE FONDAZIONI PER QUALIFICAZIONE DELLE;0;0;0
1;10;3;1100403;U48850050;REIMPIEGO CONTRIBUTI DELLE FONDAZIONI PER SOSTEGNO AD INIZIATIVE DI;0;0;0
1;10;3;1100403;U48900000;REIMPIEGO DELLE SOMME DERIVANTI DAL RIMBORSO DA PARTE DI ENTI PUBBLICI;100000;100000;100000
1;10;3;1100403;U49200000;REIMPIEGO DEL CONTRIBUTO REGIONALE PER ATTIVITA' ED INTERVENTI VARI A;180824;180824;180824
1;10;3;1100403;U49250000;REIMPIEGO DEI FONDI STATALI TRAMITE ANCI PER LA REALIZZAZIONE DI;0;0;0
1;10;3;1100403;U49260000;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DEL LAVORO E DELLE;0;0;0
1;10;3;1100403;U49350000;REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER PROGETTO;0;0;0
1;10;3;1100403;U49360000;REIMPIEGO DEL TRASFERIMENTO DALLA PROVINCIA DI FONDI REGIONALI PER;36000;36000;36000
1;10;3;1100403;U49400000;REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER LA REALIZZAZIONE DEL;55777;55777;55777
1;10;3;1100403;U49550000;PROGETTI DI ACCOGLIENZA ED INTEGRAZIONE: REIMPIEGO CONTRIBUTO DELLO;732143,4;732143,4;732143,4
1;10;3;1100403;U49560000;REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO DELLA SOLIDARIETA';0;0;0
1;10;3;1100403;U49570000;REIMPIEGO CONTRIBUTO DELL'ANCI - DIPARTIMENTO IMMIGRAZIONE PER PROGETTI;0;0;0
1;10;3;1100403;U49580000;REIMPIEGO CONTRIBUTO DEL MINISTERO DELL'INTERNO, TRAMITE LA PREFETTURA,;0;0;0
1;10;3;1100403;U49600000;REIMPIEGO DEL CONTRIBUTO DELLO STATO TRAMITE LA PROVINCIA E DELLE QUOTE;0;0;0
1;10;3;1100403;U49810000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI SOCIO;406415;486415;486415
1;10;3;1100403;U49810050;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI SOCIO;0;0;0
1;10;3;1100403;U49810100;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI SOCIO;0;0;0
1;10;3;1100403;U49810300;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI SOCIO;0;0;0
1;10;3;1100403;U49810350;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI SOCIO;480000;480000;480000
1;10;3;1100403;U49820000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER ATTIVITA' SOCIO;0;0;0
1;10;3;1100403;U49820100;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER ATTIVITA' SOCIO;0;0;0
1;10;3;1100403;U49820150;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER ATTIVITA' SOCIO;0;0;0
1;10;3;1100403;U49820250;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER ATTIVITA' SOCIO;0;0;0
1;10;3;1100403;U49820350;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER ATTIVITA' SOCIO;0;0;0
1;10;3;1100403;U49830000;REIMPIEGO DEL TRASFERIMENTO DAI COMUNI DELLA PROVINCIA PER LE ATTIVITA';0;0;0
1;10;3;1100403;U49830010;REIMPIEGO TRASFERIMENTO DAI COMUNI DELLA PROVINCIA PER PROGETTI AREA;0;0;0
1;10;3;1100403;U49840060;REIMPIEGO TRASFERIMENTO DAL COMUNE DI MODENA DI FONDI DEL MINISTERO;0;0;0
1;10;3;1100403;U49850000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER LOTTA ALLA PROSTITUZIONE:;26840,6;26840,6;26840,6
1;10;3;1100403;U49900050;MINORI E FAMIGLIE: ACCOGLIENZA IN STRUTTURE E PRESTAZIONI DI SERVIZI;6665295,33;6665295,33;6665295,33
1;10;3;1100403;U49900100;MINORI E FAMIGLIE: REIMPIEGO DEI CONTRIBUTI DELLE FONDAZIONI -;0;0;0
1;10;3;1100403;U49900150;MINORI E FAMIGLIE: REIMPIEGO CONTRIBUTO DELLA REGIONE PER L'ATTUAZIONE;1725838;1725838;1725838
1;10;3;1100403;U49950000;SPESE PER TELECOMUNICAZIONI: FUNZIONI IN CAMPO SOCIALE;68240;68240;68240
1;10;3;1100403;U49960000;SERVIZI DIVERSI E SPESE ECONOMALI VARIE PER LA GESTIONE DI IMMOBILI;52500;52500;52500
1;10;3;1100403;U49970000;CONSERVAZIONE, MANUTENZIONE ED INTERVENTI VARI RELATIVI AGLI IMMOBILI ED;320000;320000;320000
1;10;3;1100403;U49980000;REIMPIEGO FONDI DELL'UNIONE EUROPEA, TRAMITE L'ISTITUZIONE PER;0;0;0
1;10;3;1100403;U49990000;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE EURO CITIES, PER;0;0;0
1;10;3;1100403;U49990050;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE  L'UNIVERSITA';0;0;0
1;10;3;1100403;U50000000;PRESTAZIONI DI SERVIZI: SPESE ECONOMALI VARIE INERENTI LE FUNZIONI IN;445000;445000;445000
1;10;3;1100403;U50030000;REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER LA REALIZZAZIONE DI;0;0;0
1;10;3;1100403;U50040000;REIMPIEGO TRASFERIMENTO DAI COMUNI DELLA PROVINCIA PER LA GESTIONE DEL;11680,58;11680,58;11680,58
1;10;3;1100403;U50050000;PRESTAZIONI DI SERVIZI VARI PER IL COORDINAMENTO QUARTIERI E I QUARTIERI;226500;226500;226500
1;10;3;1100403;U50060000;REIMPIEGO DEL CONTRIBUTO DELL'AZIENDA U.S.L. DI BOLOGNA PER LA;0;0;0
1;10;3;1100403;U50070000;SERVIZI RESIDENZIALI PER ANZIANI;6034500;5966118,48;5966118,48
1;10;3;1100403;U50070050;QUARTIERI: CENTRI DIURNI;2321401,64;2321401,64;2321401,64
1;10;3;1100403;U50070060;QUARTIERI: CENTRI DIURNI - REIMPIEGO DEL CONTRIBUTO DELL'AZIENDA U.S.L.;0;0;0
1;10;3;1100403;U50070100;QUARTIERI: SERVIZI DOMICILIARI PER ANZIANI;6812600;6812600;6812600
1;10;3;1100403;U50070110;QUARTIERI: SERVIZI DOMICILIARI PER ANZIANI - REIMPIEGO DEL CONTRIBUTO;0;0;0
1;10;3;1100403;U50070150;QUARTIERI: MENSA - SERVIZIO RILEVANTE AGLI EFFETTI DELL'I.V.A.;294600;294600;294600
1;10;3;1100403;U50070200;QUARTIERI: ASSISTENZA ALUNNI CON HANDICAP;5038007,31;5023007,31;5023007,31
1;10;3;1100403;U50070250;QUARTIERI: CAMPI NOMADI;68264;68264;68264
1;10;3;1100403;U50100150;Q.RE BORGO PANIGALE: SERVIZI PER INTERVENTI VARI E PROMOZIONALI;28000;29000;29000
1;10;3;1100403;U50100650;Q.RE BORGO PANIGALE: ALTRI SERVIZI SOCIO ASSISTENZIALI;57000;57000;57000
1;10;3;1100403;U50200150;Q.RE NAVILE: SERVIZI PER INTERVENTI VARI E PROMOZIONALI;31600;31600;31600
1;10;3;1100403;U50200200;Q.RE NAVILE: REIMPIEGO CONTRIBUTO DI PRIVATI PER LA REALIZZAZIONE DI;0;0;0
1;10;3;1100403;U50200650;Q.RE NAVILE: ALTRI SERVIZI SOCIO ASSISTENZIALI;25000;0;0
1;10;3;1100403;U50300150;Q.RE PORTO: SERVIZI PER INTERVENTI VARI E PROMOZIONALI;8000;8000;8000
1;10;3;1100403;U50300650;Q.RE PORTO: ALTRI SERVIZI SOCIO ASSISTENZIALI;2500;2500;2500
1;10;3;1100403;U50400150;Q.RE RENO: SERVIZI PER INTERVENTI VARI E PROMOZIONALI;17649;17649;17649
1;10;3;1100403;U50400200;Q.RE RENO: SPESE DI FUNZIONAMENTO ECONOMALI;0;0;0
1;10;3;1100403;U50400550;Q.RE RENO: SERVIZI RESIDENZIALI PER ANZIANI;0;0;0
1;10;3;1100403;U50400650;Q.RE RENO: ALTRI SERVIZI SOCIO ASSISTENZIALI;14000;14000;14000
1;10;3;1100403;U50500150;Q.RE SAN DONATO: SERVIZI PER INTERVENTI VARI E PROMOZIONALI;14807;14807;14807
1;10;3;1100403;U50500650;Q.RE SAN DONATO: ALTRI SERVIZI SOCIO ASSISTENZIALI;25000;25000;25000
1;10;3;1100403;U50500660;Q.RE SAN DONATO: REIMPIEGO CONTRIBUTI DI PRIVATI PER INIZIATIVE DI;0;0;0
1;10;3;1100403;U50600150;Q.RE SANTO STEFANO: SERVIZI PER INTERVENTI VARI E PROMOZIONALI;32000;32000;32000
1;10;3;1100403;U50600650;Q.RE SANTO STEFANO: ALTRI SERVIZI SOCIO ASSISTENZIALI;0;0;0
1;10;3;1100403;U50700150;Q.RE SAN VITALE: SERVIZI PER INTERVENTI VARI E PROMOZIONALI;33500;33500;33500
1;10;3;1100403;U50700200;Q.RE SAN VITALE: REIMPIEGO DEI CONTRIBUTI DELLE FONDAZIONI A SOSTEGNO DI;0;0;0
1;10;3;1100403;U50700450;Q.RE SAN VITALE: ASSISTENZA ALUNNI CON HANDICAP;0;0;0
1;10;3;1100403;U50700650;Q.RE SAN VITALE: ALTRI SERVIZI SOCIO ASSISTENZIALI;5000;5000;5000
1;10;3;1100403;U50800150;Q.RE SARAGOZZA: SERVIZI PER INTERVENTI VARI E PROMOZIONALI;24000;24000;24000
1;10;3;1100403;U50800650;Q.RE SARAGOZZA: ALTRI SERVIZI SOCIO ASSISTENZIALI;2000;2000;2000
1;10;3;1100403;U50900150;Q.RE SAVENA: SERVIZI PER INTERVENTI VARI E PROMOZIONALI;46230;46230;46230
1;10;3;1100403;U50900650;Q.RE SAVENA: ALTRI SERVIZI SOCIO ASSISTENZIALI;23340;23340;23340
1;10;4;1100404;U51000000;FITTI DI IMMOBILI (SERVIZI DIVERSI ALLA PERSONA);146000;130000;133000
1;10;4;1100404;U51010000;FITTI DI IMMOBILI PER SECONDA ACCOGLIENZA IMMIGRATI: REIMPIEGO;0;0;0
1;10;5;1100405;U51050000;"TRASFERIMENTO DI RISORSE A FAVORE DELLA ""ISTITUZIONE PER L'INCLUSIONE";37000;37000;37000
1;10;5;1100405;U51060000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DEL PROGETTO;0;0;0
1;10;5;1100405;U51060050;REIMPIEGO CONTRIBUTO DELLA REGIONE PER PROGETTI DI INTEGRAZIONE SOCIALE;0;0;0
